iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__alpha,param_model__fit_intercept,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0,583,0.0041284322738647464,0.00014932444921544663,0.002082633972167969,0.00022871470309678075,1e-10,True,"{'model__alpha': 1e-10, 'model__fit_intercept': True}",0.40478501883043627,0.6513418420212267,0.5398962415687922,0.36510548141255417,0.3796620908950644,0.6187574317306015,0.5099548466083547,0.33014948413388134,0.48148695979757195,0.5837128866616808,0.4864852283660165,0.10715195435423101,21,0.5301886375283371,0.65078007326999,0.7170139142661027,0.6401100925751066,0.6365493736557368,0.5799209899586906,0.6665015900972735,0.6335621561638458,0.6267349793821335,0.6107956585455703,0.6292157465442787,0.047261959232571045
0,583,0.004123806953430176,0.00048023326100538267,0.002169013023376465,0.00010497271130439167,1e-10,False,"{'model__alpha': 1e-10, 'model__fit_intercept': False}",0.4039878446148255,0.6495838840295578,0.5477314817152076,0.3703632244052403,0.376081905473869,0.6154446366839916,0.5136517292321656,0.3379836668442645,0.49100394710221185,0.5724211436747992,0.4878253463776133,0.1047091254845583,13,0.5271606869070598,0.6484221103015017,0.7092751048810139,0.6364327931852907,0.6341580958861981,0.5774691374159373,0.6628241441765994,0.628202082529721,0.6251221200188704,0.6064086392340289,0.6255474914536221,0.04634733808232615
0,583,0.0043442010879516605,0.0004861136919640937,0.002406787872314453,0.0007575963634096805,1e-08,True,"{'model__alpha': 1e-08, 'model__fit_intercept': True}",0.4047850188884876,0.651341841998599,0.5398962416487048,0.3651054815990451,0.3796620909967855,0.6187574317090778,0.5099548465899506,0.3301494841751521,0.481486959578425,0.5837128865574621,0.48648522837416897,0.10715195430152465,20,0.5301886375283371,0.65078007326999,0.7170139142661027,0.6401100925751066,0.6365493736557368,0.5799209899586906,0.6665015900972735,0.6335621561638458,0.6267349793821335,0.6107956585455703,0.6292157465442787,0.047261959232571045
0,583,0.003974556922912598,0.0003401982206957518,0.0021332502365112305,0.0001563982356006709,1e-08,False,"{'model__alpha': 1e-08, 'model__fit_intercept': False}",0.40398784461549964,0.6495838840184491,0.5477314817216368,0.3703632246575772,0.37608190552043763,0.6154446366598554,0.5136517292804856,0.33798366680046865,0.49100394687764604,0.5724211437005475,0.4878253463852603,0.10470912545579525,12,0.5271606869070598,0.6484221103015017,0.7092751048810139,0.6364327931852907,0.6341580958861981,0.5774691374159373,0.6628241441765994,0.628202082529721,0.6251221200188704,0.6064086392340289,0.6255474914536221,0.04634733808232615
0,583,0.004607772827148438,0.0006620104008536351,0.0022855281829833986,0.00032046599957759016,1e-05,True,"{'model__alpha': 1e-05, 'model__fit_intercept': True}",0.4047850774678271,0.6513418191651719,0.5398963222860715,0.36510566978772785,0.37966219364239084,0.618757409989926,0.5099548280178794,0.330149525819571,0.4814867384402861,0.5837127813931686,0.4864852366010021,0.1071519011160846,19,0.5301886375283132,0.6507800732699471,0.7170139142654621,0.6401100925744064,0.636549373655638,0.5799209899585893,0.6665015900968957,0.6335621561636691,0.6267349793818899,0.6107956585447615,0.6292157465439573,0.047261959232449344
0,583,0.004557609558105469,0.0005932592935503979,0.0021863222122192384,0.00020628557586083797,1e-05,False,"{'model__alpha': 1e-05, 'model__fit_intercept': False}",0.4039878452958816,0.6495838728083261,0.5477314882099278,0.37036347928223556,0.3760819525114333,0.6154446123033684,0.5136517780385647,0.33798362260605186,0.4910037202711557,0.5724211696824304,0.4878253541009375,0.10470909643196644,11,0.527160686906873,0.6484221103013611,0.7092751048809691,0.636432793185009,0.634158095885955,0.5774691374156886,0.6628241441762293,0.6282020825293926,0.6251221200184749,0.606408639233943,0.6255474914533896,0.046347338082337694
0,583,0.004359292984008789,0.0006406290876298847,0.0025521039962768553,0.0007294099708597462,0.0001,True,"{'model__alpha': 0.0001, 'model__fit_intercept': True}",0.4047856052004327,0.6513416134546494,0.5398970485798004,0.36510736513646735,0.3796631183604695,0.6187572143039518,0.5099546607038353,0.3301499008356622,0.48148474646649897,0.5837118341556262,0.48648531071973944,0.10715142200709406,18,0.5301886375259428,0.6507800732657039,0.7170139142020625,0.6401100925050975,0.6365493736458598,0.5799209899485736,0.6665015900595004,0.6335621561461704,0.626734979357773,0.6107956584647036,0.6292157465121387,0.047261959220405686
0,583,0.004477453231811523,0.0009598703912598208,0.0024980783462524416,0.0006486492301830126,0.0001,False,"{'model__alpha': 0.0001, 'model__fit_intercept': False}",0.4039878514313541,0.6495837717987549,0.547731546663515,0.3703657730032618,0.37608237584701043,0.6154443928435922,0.5136522172763396,0.33798322442255924,0.49100167888291857,0.5724214037406108,0.4878254235909917,0.10470883498032062,10,0.5271606868883947,0.648422110287445,0.7092751048765373,0.6364327931571364,0.6341580958619053,0.577469137391073,0.6628241441395843,0.6282020824968775,0.6251221199793426,0.6064086392254343,0.625547491430373,0.046347338083478656
0,583,0.004855847358703614,0.0007843791128397811,0.002502250671386719,0.0004170633354521306,0.001,True,"{'model__alpha': 0.001, 'model__fit_intercept': True}",0.4047908816172179,0.6513395559572155,0.5399042948156894,0.36512431418018076,0.37967236384755554,0.6187552556717719,0.5099529877533999,0.33015363530954533,0.4814648525925235,0.5837023804132024,0.48648605221583024,0.10714663478395563,17,0.530188637288978,0.6507800728416009,0.7170139078800848,0.6401100855924258,0.6365493726685603,0.5799209889484649,0.6665015863240515,0.6335621544019927,0.6267349769518548,0.6107956504891916,0.6292157433387204,0.04726195801881399
0,583,0.0042801380157470705,0.0009034639361941392,0.002366948127746582,0.0006821981342233238,0.001,False,"{'model__alpha': 0.001, 'model__fit_intercept': False}",0.40398791337111983,0.6495827599749111,0.5477321312505012,0.3703886909361169,0.37608660853824105,0.6154421950850544,0.5136566072611465,0.3379792390678762,0.49098127605445696,0.5724237430521215,0.4878261164591546,0.10470622286696116,9,0.527160685043223,0.6484221088971738,0.7092751044336851,0.636432790372516,0.6341580934593527,0.5774691349324891,0.6628241404785549,0.6282020792496475,0.6251221160724174,0.6064086383748795,0.6255474891313939,0.04634733819721771
0,583,0.004699897766113281,0.0007449982260520491,0.002492523193359375,0.0005884739714564753,0.01,True,"{'model__alpha': 0.01, 'model__fit_intercept': True}",0.40484355489836255,0.6513189427913619,0.5399751212797279,0.3652933547824979,0.37976464916836317,0.6187354955935453,0.5099362782820704,0.33018945124978316,0.48126845646484506,0.5836096733103999,0.48649349778209583,0.10709914278275907,16,0.530188613658507,0.6507800306523719,0.717013293243252,0.6401094120368105,0.6365492754567825,0.5799208903946161,0.6665012168152955,0.6335619854811447,0.6267347419711806,0.610794882202496,0.6292154341912457,0.047261840582081154
0,583,0.0044806480407714845,0.0009313896528120188,0.0023756980895996093,0.0005754672967725547,0.01,False,"{'model__alpha': 0.01, 'model__fit_intercept': False}",0.4039885923480784,0.6495724705309556,0.5477379823103501,0.3706159579613074,0.37612887023797825,0.6154199056075784,0.5137002706253677,0.33793903835845507,0.49077834880552007,0.5724470097257648,0.4878328446511356,0.10468033965739067,8,0.5271605031564394,0.6484219711865538,0.7092750604790045,0.6364325145255325,0.6341578555966834,0.5774688920334429,0.6628237777987956,0.6282017587564932,0.625121731588173,0.6064085536217545,0.6255472618742873,0.04634734921780441
0,583,0.004564166069030762,0.0009918373549631934,0.0021605730056762696,0.00023034323239414444,1,True,"{'model__alpha': 1, 'model__fit_intercept': True}",0.40975438830655275,0.649025843861205,0.5420707917614829,0.3783249332273342,0.38820974892840276,0.6160300223460389,0.5087139571308779,0.329580856544221,0.47029084516920683,0.5802753895138353,0.48722767767891567,0.10377949684548196,15,0.5300066293931557,0.6504907622426591,0.715910185608255,0.6383653836803633,0.635920136207448,0.5794794657356914,0.6648582060397883,0.63313164664451,0.6259713822953965,0.6095476579389797,0.6283681455786249,0.04699921046136514
0,583,0.00369107723236084,0.0004690655783875712,0.0019051074981689454,0.00020208286755133342,1,False,"{'model__alpha': 1, 'model__fit_intercept': False}",0.40471334249540014,0.6474975311213944,0.548450877048595,0.38385362428911696,0.380436676500462,0.611612709128267,0.5173704814563153,0.3321742353774174,0.4765431214305328,0.574008136335752,0.4876660735183253,0.10314975273688383,14,0.5264850563332661,0.6477329184884573,0.7090122782839865,0.6351553860679728,0.6330183685785603,0.5764271547742159,0.6611373201400479,0.626978203644557,0.6238149562787806,0.6057898541796837,0.6245551496769529,0.04635198411592679
1,1749,0.004358482360839844,0.00031407276424857494,0.0023238420486450194,0.00045862574230231596,1e-08,False,"{'model__alpha': 1e-08, 'model__fit_intercept': False}",0.6105419690849878,0.6346184950033227,0.6307681959991623,0.551806945169881,0.6872942674705593,0.629143288869392,0.4994169012907479,0.4445522815289519,0.6333882090697512,0.6033955135218063,0.5924926067008561,0.06920411226655776,3,0.6293450456162082,0.6130237696607375,0.64448618851579,0.6415679195061126,0.627596852212434,0.6001301806357799,0.6067522206138023,0.6414905805966767,0.611909243989739,0.6231392961564821,0.6239441297503763,0.014867315708015305
1,1749,0.004288601875305176,0.000459485306485734,0.002042984962463379,0.000110097840560774,1e-05,False,"{'model__alpha': 1e-05, 'model__fit_intercept': False}",0.6105419570658901,0.634618492530409,0.6307682034068713,0.5518069499623246,0.687294269566072,0.6291432901733249,0.49941689311062387,0.4445522794567698,0.6333882052966149,0.6033955222309673,0.5924926062799868,0.0692041137440261,4,0.6293450456161913,0.6130237696607295,0.644486188515771,0.6415679195060965,0.6275968522124142,0.6001301806357601,0.6067522206137912,0.6414905805966605,0.6119092439897256,0.623139296156463,0.6239441297503603,0.014867315708014008
1,1749,0.004342293739318848,0.0002968104184825562,0.0021562814712524415,0.00016405538770398315,0.0001,False,"{'model__alpha': 0.0001, 'model__fit_intercept': False}",0.6105418487871794,0.6346184702518676,0.6307682701419675,0.5518069931346151,0.6872942884441631,0.6291433019169475,0.4994168194171079,0.44455226078645427,0.6333881713037871,0.6033956006882082,0.5924926024872298,0.06920412705464388,5,0.6293450456145278,0.6130237696599375,0.6444861885138906,0.6415679195045043,0.6275968522104602,0.6001301806337975,0.6067522206126897,0.6414905805950564,0.6119092439883937,0.6231392961545598,0.6239441297487817,0.014867315707885695
1,1749,0.004629588127136231,0.0005309401622786164,0.002298307418823242,0.00021885754989171537,0.001,False,"{'model__alpha': 0.001, 'model__fit_intercept': False}",0.61054076614343,0.6346182474626986,0.630768937391884,0.5518074245724838,0.6872944771852574,0.6291434190050347,0.4994160826100713,0.444552073884687,0.6333878313156538,0.6033963848968105,0.5924925644468011,0.06920426016996596,6,0.6293450454482191,0.6130237695807748,0.6444861883259358,0.6415679193453343,0.6275968520151265,0.6001301804376391,0.6067522205025823,0.6414905804347034,0.6119092438552688,0.6231392959643169,0.6239441295909901,0.014867315695055588
1,1749,0.004465150833129883,0.00035291841698077426,0.002121639251708984,0.00014793148722360008,0.01,False,"{'model__alpha': 0.01, 'model__fit_intercept': False}",0.6105299540282797,0.6346160192007391,0.6307755998347759,0.5518117105383933,0.6872963606228594,0.6291445552697601,0.4994087273261194,0.4445501850897735,0.6333844254738592,0.6034041907199998,0.592492172810456,0.06920559223416109,7,0.6293450288794507,0.6130237616898233,0.6444861696103896,0.6415679034875007,0.6275968325484993,0.6001301609154464,0.6067522095291416,0.6414905644650306,0.6119092305964009,0.6231392770113953,0.6239441138733077,0.014867314415841054
2,5247,0.006174278259277344,0.002037500999663444,0.0030014753341674806,0.001284570866450902,1e-05,False,"{'model__alpha': 1e-05, 'model__fit_intercept': False}",0.5841390519071809,0.665930291699863,0.5959980945759404,0.6176511152229538,0.6298393046088755,0.6408057956869576,0.6014697402753989,0.488344307254319,0.5823807449342762,0.6249669292991726,0.6031525375464939,0.045590571231046956,1,0.6158125280284588,0.6061899397803958,0.6139707536482595,0.612078412041605,0.6100100539663617,0.609038682119791,0.61309631026968,0.6232157950070742,0.6150139347398431,0.6105958029324509,0.612902221253392,0.0044138755180225505
2,5247,0.005185413360595703,0.00036275088374514565,0.0022375822067260743,0.00013190885550052207,1e-08,False,"{'model__alpha': 1e-08, 'model__fit_intercept': False}",0.5841390511411579,0.6659302909867302,0.5959980946707932,0.6176511138617368,0.6298393063400967,0.6408057912895679,0.6014697401302755,0.4883443074918272,0.5823807430115568,0.62496693055657,0.6031525369480313,0.04559057094666846,2,0.6158125280284608,0.6061899397803978,0.6139707536482614,0.6120784120416071,0.6100100539663633,0.6090386821197934,0.6130963102696819,0.623215795007076,0.6150139347398451,0.6105958029324525,0.6129022212533938,0.004413875518022494
